"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-05","0.01","0.0","0.0",,"77","56",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-06","0.00","0.0","0.0",,"85","61",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-07","0.00","0.0","0.0",,"80","64",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-08","0.00","0.0","0.0",,"84","60",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-09","0.00","0.0","0.0",,"83","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-10","0.00","0.0","0.0",,"82","55",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-11","0.00","0.0","0.0",,"88","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-12","0.00","0.0","0.0",,"88","64",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-13","0.00","0.0","0.0",,"87","62",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-14","0.00","0.0","0.0",,"86","62",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-15","0.00","0.0","0.0",,"85","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-16","0.00","0.0","0.0",,"89","61",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-17","0.00","0.0","0.0",,"79","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-18","0.00","0.0","0.0",,"77","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-19","0.09","0.0","0.0",,"78","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-20","0.15","0.0","0.0",,"65","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-21","0.00","0.0","0.0",,"75","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-22","0.00","0.0","0.0",,"71","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-23","0.89","0.0","0.0",,"64","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-24","0.11","0.0","0.0",,"62","57",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-25","0.00","0.0","0.0",,"75","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-26","0.00","0.0","0.0",,"79","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-27","0.00","0.0","0.0",,"82","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-28","0.00","0.0","0.0",,"86","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-29","0.00","0.0","0.0",,"83","60",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-30","0.00","0.0","0.0",,"82","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-07-31","0.00","0.0","0.0",,"85","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-01","0.00","0.0","0.0",,"86","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-02","0.08","0.0","0.0",,"82","60",,,,,,,"    1",,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-03","0.00","0.0","0.0",,"85","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-04","0.00","0.0","0.0",,"87","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-05","0.00","0.0","0.0",,"78","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-06","0.00","0.0","0.0",,"80","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-07","0.00","0.0","0.0",,"80","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-08","0.00","0.0","0.0",,"79","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-09","0.00","0.0","0.0",,"81","55",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-10","0.00","0.0","0.0",,"85","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-11","0.03","0.0","0.0",,"95","64",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-12","0.32","0.0","0.0",,"80","66",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-13","0.48","0.0","0.0",,"74","60",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-14","0.01","0.0","0.0",,"71","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-15","0.12","0.0","0.0",,"73","64",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-16","0.00","0.0","0.0",,"79","64",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-17","0.00","0.0","0.0",,"81","62",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-18","0.00","0.0","0.0",,"85","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-19","0.00","0.0","0.0",,"84","63",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-20","0.00","0.0","0.0",,"73","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-21","0.00","0.0","0.0",,"72","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-22","0.00","0.0","0.0",,"76","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-23","0.00","0.0","0.0",,"81","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-24","0.00","0.0","0.0",,"79","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-25","0.00","0.0","0.0",,"86","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-26","0.00","0.0","0.0",,"89","61",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-27","0.00","0.0","0.0",,"86","63",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-28","0.00","0.0","0.0",,"75","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-29","0.00","0.0","0.0",,"73","60",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-30","0.26","0.0","0.0",,"66","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-08-31","0.08","0.0","0.0",,"72","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-01","0.00","0.0","0.0",,"75","59",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-02","0.58","0.0","0.0",,"71","56",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-03","0.03","0.0","0.0",,"71","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-04","0.00","0.0","0.0",,"74","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-05","0.00","0.0","0.0",,"79","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-06","0.00","0.0","0.0",,"87","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-07","0.00","0.0","0.0",,"84","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-08","0.01","0.0","0.0",,"70","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-09","0.00","0.0","0.0",,"70","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-10","0.00","0.0","0.0",,"70","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-11","0.00","0.0","0.0",,"76","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-12","0.00","0.0","0.0",,"73","51",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-13","0.00","0.0","0.0",,"81","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-14","0.00","0.0","0.0",,"83","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-15","0.00","0.0","0.0",,"87","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-16","0.00","0.0","0.0",,"74","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-17","0.04","0.0","0.0",,"73","60",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-18","0.02","0.0","0.0",,"68","60",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-19","0.00","0.0","0.0",,"76","63",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-20","0.00","0.0","0.0",,"75","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-21","0.00","0.0","0.0",,"83","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-22","0.00","0.0","0.0",,"72","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-23","0.65","0.0","0.0",,"67","57",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-24","0.76","0.0","0.0",,"66","59",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-25","0.40","0.0","0.0",,"70","58",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-26","0.30","0.0","0.0",,"70","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-27","0.00","0.0","0.0",,"69","55",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-28","0.00","0.0","0.0",,"66","53",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-29","0.22","0.0","0.0",,"62","53",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-09-30","0.00","0.0","0.0",,"67","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-01","0.00","0.0","0.0",,"67","51",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-02","0.00","0.0","0.0",,"69","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-03","0.00","0.0","0.0",,"72","49",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-04","0.00","0.0","0.0",,"73","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-05","0.00","0.0","0.0",,"75","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-06","0.00","0.0","0.0",,"78","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-07","0.00","0.0","0.0",,"69","58",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-08","0.00","0.0","0.0",,"69","56",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-09","0.00","0.0","0.0",,"68","53",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-10","0.01","0.0","0.0",,"66","52",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-11","0.21","0.0","0.0",,"67","52",,,,,,,"    1",,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-12","0.00","0.0","0.0",,"65","55",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-13","0.29","0.0","0.0",,"69","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-14","0.30","0.0","0.0",,"63","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-15","0.41","0.0","0.0",,"60","54",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-16","0.00","0.0","0.0",,"70","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-17","0.12","0.0","0.0",,"62","55",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-18","0.10","0.0","0.0",,"65","57",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-19","0.00","0.0","0.0",,"73","55",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-20","0.40","0.0","0.0",,"64","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-21","0.06","0.0","0.0",,"63","54",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-22","1.39","0.0","0.0",,"58","54",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-23","0.20","0.0","0.0",,"57","49",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-24","0.18","0.0","0.0",,"58","49",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-25","0.34","0.0","0.0",,"61","49",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-26","0.17","0.0","0.0",,"57","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-27","0.03","0.0","0.0",,"60","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-28","0.64","0.0","0.0",,"58","50",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-29","0.05","0.0","0.0",,"64","50",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-30","0.69","0.0","0.0",,"60","53",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-10-31","1.18","0.0","0.0",,"54","49",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-01","0.00","0.0","0.0",,"53","47",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-02","0.17","0.0","0.0",,"56","45",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-03","0.31","0.0","0.0",,"57","53",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-04","0.05","0.0","0.0",,"58","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-05","0.35","0.0","0.0",,"58","52",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-06","0.35","0.0","0.0",,"62","51",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-07","0.00","0.0","0.0",,"60","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-08","0.00","0.0","0.0",,"56","42",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-09","0.18","0.0","0.0",,"53","45",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-10","0.00","0.0","0.0",,"52","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-11","0.00","0.0","0.0",,"46","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-12","0.00","0.0","0.0",,"45","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-13","0.00","0.0","0.0",,"48","30",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-14","0.00","0.0","0.0",,"46","29",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-15","0.00","0.0","0.0",,"48","29",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-16","0.00","0.0","0.0",,"50","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-17","0.00","0.0","0.0",,"57","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-18","0.00","0.0","0.0",,"48","30",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-19","0.00","0.0","0.0",,"52","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-20","0.08","0.0","0.0",,"52","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-21","0.52","0.0","0.0",,"51","47",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-22","0.05","0.0","0.0",,"50","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-23","0.48","0.0","0.0",,"53","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-24","0.01","0.0","0.0",,"53","39",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-25","0.28","0.0","0.0",,"57","47",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-26","0.01","0.0","0.0",,"59","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-27","0.06","0.0","0.0",,"59","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-28","1.40","0.0","0.0",,"54","37",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-29","0.11","0.0","0.0",,"40","26",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-11-30","0.00","0.0","0.0",,"38","23",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-01","0.00","0.0","0.0",,"42","26",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-02","0.00","0.0","0.0",,"43","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-03","0.00","0.0","0.0",,"51","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-04","0.08","0.0","0.0",,"46","40",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-05","0.09","0.0","0.0",,"53","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-06","0.20","0.0","0.0",,"54","46",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-07","0.01","0.0","0.0",,"54","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-08","0.47","0.0","0.0",,"58","46",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-09","0.44","0.0","0.0",,"61","50",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-10","0.61","0.0","0.0",,"65","51",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-11","0.32","0.0","0.0",,"57","46",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-12","0.04","0.0","0.0",,"54","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-13","0.00","0.0","0.0",,"49","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-14","0.00","0.0","0.0",,"54","34",,,,,"    1","    1",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-15","0.00","0.0","0.0",,"56","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-16","0.00","0.0","0.0",,"52","39",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-17","0.12","0.0","0.0",,"48","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-18","0.49","0.0","0.0",,"49","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-19","0.11","0.0","0.0",,"53","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-20","0.52","0.0","0.0",,"56","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-21","0.00","0.0","0.0",,"55","49",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-22","0.00","0.0","0.0",,"50","37",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-23","1.09","0.0","0.0",,"54","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-24","0.15","0.0","0.0",,"45","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-25","0.26","0.0","0.0",,"48","37",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-26","0.00","0.0","0.0",,"44","37",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-27","0.31","0.0","0.0",,"50","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-28","0.07","0.0","0.0",,"44","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-29","0.00","0.0","0.0",,"44","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-30","0.00","0.0","0.0",,"37","27",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2014-12-31","0.00","0.0","0.0",,"41","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-01","0.00","0.0","0.0",,"45","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-02","0.02","0.0","0.0",,"42","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-03","0.02","0.0","0.0",,"42","36",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-04","0.20","0.0","0.0",,"52","39",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-05","0.26","0.0","0.0",,"55","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-06","0.00","0.0","0.0",,"53","41",,,,,,,,,,
